filename,width,height,class,xmin,ymin,xmax,ymax
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,633,3584,1542,3809
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,647,1903,888,1981
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,1115,1841,1435,1919
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,1319,1897,1574,1981
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,1872,1912,2131,1984
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,2444,1902,2638,1989
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,2525,1839,2780,1928
gsa_LAL60495 - Lease Amendment - Executed (2)_Redacted-01.png,3425,4420,redaction,3029,1850,3304,1965
gsa_LAZ01910-SLA-18-_Z-01.png,3424,4420,redaction,2461,1918,2666,1994
gsa_LAZ01910-SLA-18-_Z-01.png,3424,4420,signature,357,3234,1409,3513
gsa_LAZ01910-SLA-18-_Z-01.png,3424,4420,redaction,2476,2325,2697,2406
gsa_LAZ01910-SLA-18-_Z-01.png,3424,4420,signature,309,3887,1623,4109
gsa_LAZ01910-SLA-18-_Z-01.png,3424,4420,signature,370,3599,1201,3810
gsa_LAZ01910-SLA-18-_Z-01.png,3424,4420,date,2598,267,2952,455
gsa_LAZ02632-Lease_Z-04.png,3400,4400,initials,2366,3899,2583,4182
gsa_LAZ02632-Lease_Z-04.png,3400,4400,initials,2643,3942,2989,4217
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2208,1511,2582,1605
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2592,1660,2935,1737
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2426,1728,2753,1828
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,1525,2535,1846,2626
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2795,2475,3118,2560
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,1548,2786,1867,2866
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2792,2702,3097,2786
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,1537,2974,1843,3085
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2792,2924,3113,3012
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,1530,3204,1854,3289
gsa_LAL61975-Lease_Z-05.png,3477,4461,redaction,2795,3127,3112,3230
gsa_LAL61975-Lease_Z-05.png,3477,4461,initials,2604,4072,2916,4311
gsa_LAL61975-Lease_Z-05.png,3477,4461,initials,3040,4050,3278,4345
gsa_LAZ02206-SLA-05-_Z-02.png,3400,4400,signature,584,1987,1127,2078
gsa_LAZ02206-SLA-05-_Z-02.png,3400,4400,signature,1494,2682,2133,2868
gsa_LAZ02206-SLA-05-_Z-02.png,3400,4400,signature,591,2709,1075,2938
gsa_LAZ02206-SLA-05-_Z-02.png,3400,4400,signature,698,3023,1325,3166
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,1221,2792,1597,2887
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,2021,2220,2391,2319
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,1269,2168,1413,2251
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,315,2577,701,2679
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,1159,2503,1483,2608
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,2339,3283,2664,3382
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,2405,3499,2707,3598
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,316,3569,648,3670
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,699,2173,789,2248
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,643,464,780,565
gsa_LAZ02196-SLA-18-_Z-01.png,3400,4400,redaction,2827,3289,2981,3384
gsa_LAR16906-SLA-1-_Z-01.png,3400,4400,signature,474,2524,1309,2794
gsa_LAR16906-SLA-1-_Z-01.png,3400,4400,signature,472,3123,1525,3380
gsa_LAR16906-SLA-1-_Z-01.png,3400,4400,signature,520,3654,1143,4061
gsa_LAR16906-SLA-1-_Z-01.png,3400,4400,signature,489,2758,1421,2976
gsa_LAR16906-SLA-1-_Z-01.png,3400,4400,date,2605,400,3017,554
gsa_LAR16866-SLA-01-_Z-01.png,3400,4400,signature,423,3548,1265,3921
gsa_LAR16866-SLA-01-_Z-01.png,3400,4400,signature,226,2271,1314,2821
gsa_LAR16866-SLA-01-_Z-01.png,3400,4400,signature,723,3130,1264,3316
gsa_LAR16866-SLA-01-_Z-01.png,3400,4400,date,1858,2536,2223,2663
gsa_LAR16866-SLA-01-_Z-01.png,3400,4400,date,2636,320,3011,431
gsa_LAR16866-SLA-01-_Z-01.png,3400,4400,signature,679,3393,1231,3569
gsa_LAL61155-Lease_Z-01.png,3424,4390,date,438,2354,1140,2515
gsa_LAL61155-Lease_Z-01.png,3424,4390,date,1870,2361,2701,2523
gsa_LAL61155-Lease_Z-01.png,3424,4390,signature,205,2595,1224,2803
gsa_LAL61155-Lease_Z-01.png,3424,4390,signature,281,1952,1529,2343
gsa_LAL61155-Lease_Z-01.png,3424,4390,initials,1366,3903,1538,4050
gsa_LAL61155-Lease_Z-01.png,3424,4390,initials,1899,3824,2134,4074
gsa_LAL60495 - Lease Amendment - Executed (3)_Redacted-02.png,3416,4413,initials,2235,3820,2398,3980
gsa_LAL60495 - Lease Amendment - Executed (3)_Redacted-02.png,3416,4413,initials,2667,3747,2972,3996
gsa_LAZ02084-Lease_Z-02.png,3400,4400,redaction,1966,3672,2832,3781
gsa_LAZ02084-Lease_Z-02.png,3400,4400,initials,3040,3926,3246,4249
gsa_LAZ02084-Lease_Z-02.png,3400,4400,signature,377,2953,1477,3347
gsa_LAZ02084-Lease_Z-02.png,3400,4400,signature,343,3786,1058,4021
gsa_LAZ02084-Lease_Z-02.png,3400,4400,signature,314,3479,1203,3652
gsa_LAZ02084-Lease_Z-02.png,3400,4400,signature,549,3636,1350,3815
gsa_LAZ02196-SLA-20-_Z-02.png,3400,4400,signature,399,3700,1536,3951
gsa_LAZ02196-SLA-20-_Z-02.png,3400,4400,signature,305,2910,1444,3163
gsa_LAZ02196-SLA-20-_Z-02.png,3400,4400,signature,454,3332,1440,3529
gsa_LAZ02196-SLA-20-_Z-02.png,3400,4400,date,1320,3911,1692,4080
gsa_LAL62170-Lease_Z-01.png,3424,4390,date,694,533,1473,694
gsa_LAZ02291-SLA-7-_Z-01.png,3400,4400,signature,449,3001,1467,3213
gsa_LAZ02291-SLA-7-_Z-01.png,3400,4400,signature,1887,2948,2780,3206
gsa_LAZ02291-SLA-7-_Z-01.png,3400,4400,date,2096,3310,2420,3431
gsa_LAZ02291-SLA-7-_Z-01.png,3400,4400,date,488,3351,1287,3513
gsa_LAR17002-Lease_Z-01.png,3400,4400,initials,1445,3861,1675,4113
gsa_LAR17002-Lease_Z-01.png,3400,4400,signature,296,2171,1156,2429
gsa_LAR17002-Lease_Z-01.png,3400,4400,initials,1856,3804,2129,4161
gsa_LAR17002-Lease_Z-01.png,3400,4400,signature,1997,2017,2680,2547
gsa_LAR17002-Lease_Z-01.png,3400,4400,signature,360,2788,983,2960
gsa_LAR17002-Lease_Z-01.png,3400,4400,date,473,3130,838,3249
gsa_LAR17002-Lease_Z-01.png,3400,4400,signature,375,2336,1120,2596
gsa_LAR17002-Lease_Z-01.png,3400,4400,date,2061,2501,2454,2724
gsa_LAR17002-Lease_Z-01.png,3400,4400,date,546,2560,936,2706
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,909,2602,1245,2683
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2152,2343,2446,2429
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,745,2091,875,2169
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,945,2405,1303,2495
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,639,432,757,515
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,462,2547,585,2622
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2127,3532,2446,3607
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2614,3328,2918,3412
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2163,3331,2469,3411
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2590,3535,2892,3609
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2551,3132,2853,3214
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,2102,3132,2409,3210
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,1190,2147,1543,2230
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,redaction,3010,2025,3112,2105
gsa_LAZ02196-SLA-2-a_Z-01.png,3400,4400,date,2740,128,3156,314
gsa_LAR16906-Lease_Z-02.png,3400,4400,initials,850,3998,1069,4292
gsa_LAR16906-Lease_Z-02.png,3400,4400,initials,413,4055,629,4227
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,signature,1800,3499,2822,3733
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,redaction,883,683,1761,763
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,signature,396,3266,1157,3589
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,signature,1838,3243,2978,3475
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,signature,424,3797,1419,4017
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,date,2563,404,2983,562
gsa_LAZ02343-SLA-5-_Z-01.png,3416,4413,signature,568,3510,876,3750
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-01.png,3400,4400,redaction,1879,2722,2749,2926
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-01.png,3400,4400,redaction,416,2745,1311,2919
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-01.png,3400,4400,redaction,431,3384,1278,3573
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-01.png,3400,4400,date,2016,3095,2315,3239
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-01.png,3400,4400,date,624,3095,998,3214
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-01.png,3400,4400,date,603,3687,859,3802
gsa_LAZ02196-SLA-15-_Z-01.png,3400,4400,redaction,693,593,803,678
gsa_LAZ02196-SLA-15-_Z-01.png,3400,4400,redaction,1615,2695,1861,2782
gsa_LAZ02196-SLA-15-_Z-01.png,3400,4400,redaction,1609,2484,1888,2572
gsa_LAZ02196-SLA-15-_Z-01.png,3400,4400,date,2694,351,3049,494
gsa_LAZ02206-Lease-_Z-02.png,3424,4412,signature,252,3388,1246,3661
gsa_LAZ02206-Lease-_Z-02.png,3424,4412,signature,174,3720,1074,3984
gsa_LAZ02206-Lease-_Z-02.png,3424,4412,signature,315,3140,1256,3343
gsa_LAZ02206-Lease-_Z-02.png,3424,4412,signature,1616,3146,2386,3365
gsa_LAR17232 - LCO Signed Lease_Redacted-02.png,3400,4400,initials,1919,3907,2089,4123
gsa_LAR17232 - LCO Signed Lease_Redacted-02.png,3400,4400,initials,1415,3885,1566,4071
gsa_LAL62024-SLA-6-_Z-02.png,3424,4390,initials,2243,3836,2385,4007
gsa_LAL62024-SLA-6-_Z-02.png,3424,4390,initials,2767,3843,3020,4063
gsa_LAL62174-Lease_Z-06.png,3424,4390,initials,1362,3963,1586,4173
gsa_LAL62174-Lease_Z-06.png,3424,4390,initials,1918,3990,2143,4179
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,930,564,1101,651
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,554,561,848,650
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,1788,375,2085,463
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,1139,501,1440,587
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,288,1347,554,1432
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,2788,1146,3055,1233
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,283,1488,552,1569
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,1529,500,1705,587
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,2588,1557,2859,1641
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,2591,1418,2855,1503
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,2038,310,2190,398
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,2590,1285,2857,1368
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,2356,1147,2618,1233
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,initials,728,3989,985,4191
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,redaction,286,1623,566,1702
gsa_LAR16899-Lease-01_Z-03.png,3416,4412,initials,2151,3969,2377,4172
gsa_LAL61200-Lease_Z-04.png,3440,4402,initials,2525,4088,2782,4268
gsa_LAL61200-Lease_Z-04.png,3440,4402,initials,2958,4001,3158,4267
gsa_LAL61200-Lease_Z-04.png,3440,4402,redaction,831,2887,1112,2976
gsa_LAL61200-Lease_Z-04.png,3440,4402,redaction,1609,2802,1708,2878
gsa_LAL61200-Lease_Z-04.png,3440,4402,redaction,1162,2984,1284,3064
gsa_LAL61200-Lease_Z-04.png,3440,4402,redaction,1947,3076,2227,3156
gsa_LAL61200-Lease_Z-04.png,3440,4402,redaction,1697,3348,1816,3434
gsa_LAL61200-Lease_Z-04.png,3440,4402,redaction,2443,3342,2728,3439
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,redaction,1872,1835,2115,1916
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,signature,257,3790,1569,4086
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,redaction,1872,1972,2146,2043
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,redaction,1864,2099,2119,2180
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,signature,311,3303,1381,3511
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,signature,356,3542,1060,3742
gsa_LAZ01910-SLA-11-_Z-01.png,3400,4400,date,2614,239,2958,424
gsa_LAR16984-Lease_Z-02.png,3400,4400,initials,1902,3901,2073,4098
gsa_LAR16984-Lease_Z-02.png,3400,4400,initials,1388,3815,1625,4058
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,initials,315,3818,499,3932
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,initials,318,3932,565,4063
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,1944,1752,2177,1838
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,2323,1761,2596,1834
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,1948,1625,2205,1701
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,1896,1500,2126,1577
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,2305,1498,2566,1569
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,2331,1635,2606,1705
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,1679,985,2176,1061
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,2721,804,2999,877
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,1564,926,1671,1000
gsa_LAL61991-SLA-1-_Z-02.png,3424,4390,redaction,855,800,992,871
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-09.png,3400,4400,redaction,1725,2932,2781,3132
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-09.png,3400,4400,redaction,396,2932,1388,3114
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-09.png,3400,4400,redaction,490,3556,1262,3743
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-09.png,3400,4400,date,703,3283,1057,3402
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-09.png,3400,4400,date,1988,3279,2497,3373
gsa_LAR16925 - Lease Amendment - Executed (1-7)_Redacted-09.png,3400,4400,date,608,3842,845,3964
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,redaction,2538,957,2761,1039
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,redaction,1517,431,1793,508
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,redaction,2221,1152,2477,1230
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,redaction,2135,954,2391,1039
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,redaction,901,369,1044,451
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,redaction,2616,1146,2848,1237
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,initials,2386,3934,2539,4090
gsa_LAZ02191-Lease-1_Z-05.png,3479,4427,initials,2713,3895,3035,4122
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,1394,1836,1722,1903
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,1434,2384,1564,2448
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,1824,2385,1939,2460
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,353,2380,1110,2460
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,1967,1837,2260,1908
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,2645,2433,2927,2522
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,2159,2382,2455,2469
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,2653,2385,2916,2491
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,2145,2448,2470,2525
gsa_LAZ01910-Lease-a_Z-01.png,3442,4430,redaction,2661,2382,2916,2441
gsa_LAL62174-Lease_Z-01.png,3424,4390,redaction,1220,678,2101,745
gsa_LAL62174-Lease_Z-01.png,3424,4390,signature,226,2015,1309,2201
gsa_LAL62174-Lease_Z-01.png,3424,4390,initials,1385,3985,1637,4172
gsa_LAL62174-Lease_Z-01.png,3424,4390,signature,325,2635,1234,2844
gsa_LAL62174-Lease_Z-01.png,3424,4390,date,1887,2414,2351,2552
gsa_LAL62174-Lease_Z-01.png,3424,4390,initials,1891,3985,2172,4169
gsa_LAL62174-Lease_Z-01.png,3424,4390,signature,1660,2052,2634,2239
gsa_LAL62174-Lease_Z-01.png,3424,4390,date,336,3043,812,3181
gsa_LAS02604-Lease_Z-01.png,3408,4406,redaction,2459,2738,2789,2797
gsa_LAS02604-Lease_Z-01.png,3408,4406,redaction,424,3249,703,3324
gsa_LAS02604-Lease_Z-01.png,3408,4406,initials,3097,3922,3279,4145
gsa_LAR17002-SLA-4_-_Z-01.png,3400,4400,signature,497,3128,1541,3410
gsa_LAR17002-SLA-4_-_Z-01.png,3400,4400,signature,747,3458,1345,3891
gsa_LAR17002-SLA-4_-_Z-01.png,3400,4400,date,2621,417,2962,709
gsa_LAR17002-SLA-4_-_Z-01.png,3400,4400,signature,583,3365,1256,3510
gsa_LAR16910-Lease_Z-03.png,3410,4406,redaction,656,1101,2002,1187
gsa_LAR16910-Lease_Z-03.png,3410,4406,redaction,508,1279,2814,1368
gsa_LAR16910-Lease_Z-03.png,3410,4406,redaction,615,1417,2957,1669
gsa_LAR16910-Lease_Z-03.png,3410,4406,signature,606,1697,2974,2141
gsa_LAR16910-Lease_Z-03.png,3410,4406,redaction,514,1363,782,1485
gsa_LAR16910-Lease_Z-03.png,3410,4406,signature,1498,3314,2325,3457
gsa_LAR16910-Lease_Z-03.png,3410,4406,date,1644,3513,2233,3670
gsa_LAR16910-Lease_Z-03.png,3410,4406,initials,2404,3786,2643,4062
gsa_LAR16910-Lease_Z-03.png,3410,4406,initials,2197,3800,2400,4141
gsa_LAR16984-SLA-2_Z-02.png,3400,4400,initials,1955,3910,2171,4096
gsa_LAR16984-SLA-2_Z-02.png,3400,4400,date,2372,3911,2644,4086
gsa_LAR16984-SLA-2_Z-02.png,3400,4400,date,805,3913,1128,4120
gsa_LAR16984-SLA-2_Z-02.png,3400,4400,initials,395,3914,683,4084
gsa_LAR16906-SLA-3-_Z-01.png,3400,4400,signature,354,3334,1574,3621
gsa_LAR16906-SLA-3-_Z-01.png,3400,4400,signature,437,2789,1254,3005
gsa_LAR16906-SLA-3-_Z-01.png,3400,4400,signature,2048,2597,2952,3035
gsa_LAR16906-SLA-3-_Z-01.png,3400,4400,date,467,3108,829,3231
gsa_LAR16906-SLA-3-_Z-01.png,3400,4400,date,2530,3031,2886,3268
gsa_LAR16906-SLA-3-_Z-01.png,3400,4400,date,492,3610,926,3762
gsa_LAZ02329-SLA-1-_Z-01.png,3420,4416,signature,256,3710,1426,3969
gsa_LAZ02329-SLA-1-_Z-01.png,3420,4416,signature,248,3160,1351,3521
gsa_LAZ02329-SLA-1-_Z-01.png,3420,4416,date,2535,290,3055,472
gsa_LAZ02329-SLA-1-_Z-01.png,3420,4416,signature,621,3456,1271,3655
gsa_LAL61971-Lease_Z-03.png,3492,4444,redaction,2474,1297,2839,1389
gsa_LAL61971-Lease_Z-03.png,3492,4444,initials,1159,4024,1475,4357
gsa_LAL61971-Lease_Z-03.png,3492,4444,initials,1675,4117,1920,4321
gsa_LAR16984-Lease_Z-06.png,3400,4400,initials,1906,3910,2075,4099
gsa_LAR16984-Lease_Z-06.png,3400,4400,initials,1394,3837,1591,4057
gsa_LAR16816-Lease_Z-01.png,3456,4400,redaction,1534,1849,2127,1914
gsa_LAZ02302-SLA-06-_Z-02.png,3425,4420,redaction,531,1159,3103,1326
gsa_LAZ02302-SLA-06-_Z-02.png,3425,4420,signature,679,2266,1240,2367
gsa_LAZ02302-SLA-06-_Z-02.png,3425,4420,signature,2423,2263,2818,2426
gsa_LAZ02302-SLA-06-_Z-02.png,3425,4420,signature,742,3548,1399,3739
gsa_LAL61027-SLA-4-_Z-01.png,3424,4674,signature,2038,3117,2671,3363
gsa_LAL61027-SLA-4-_Z-01.png,3424,4674,signature,180,3549,962,3710
gsa_LAL61027-SLA-4-_Z-01.png,3424,4674,signature,4,3720,1571,4114
gsa_LAL61027-SLA-4-_Z-01.png,3424,4674,date,2015,491,2583,716
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2466,1917,2743,1990
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,764,1511,926,1590
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2003,1223,2132,1307
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2118,2112,2387,2198
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2041,1915,2315,1989
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2897,1392,3165,1475
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2479,2303,2755,2386
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2540,2112,2805,2198
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,2046,2303,2326,2387
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,275,1509,575,1588
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,initials,2876,4062,3051,4216
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,redaction,439,1458,606,1573
gsa_LAZ02572-SLA-3-_Z-02.png,3416,4413,initials,2513,4023,2745,4203
gsa_LAR16984-Lease_Z-03.png,3400,4400,initials,1862,3891,2050,4124
gsa_LAR16984-Lease_Z-03.png,3400,4400,initials,1401,3797,1637,4039
gsa_LAL61991-Lease_Z-02.png,3424,4390,initials,382,4016,579,4199
gsa_LAL61991-Lease_Z-02.png,3424,4390,initials,358,4210,563,4369
gsa_LAL61991-Lease_Z-02.png,3424,4390,initials,812,4091,996,4291
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,signature,198,3497,1182,3695
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,signature,39,3870,1355,4150
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,signature,763,3119,1323,3416
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,redaction,60,3325,1045,3423
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,redaction,69,3711,1043,3791
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,redaction,193,2075,474,2160
gsa_LAL61983-SLA-2-_Z-01.png,3396,4390,redaction,208,1573,464,1646
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,1684,2306,1931,2389
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,2587,1895,3225,1977
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,996,1669,1153,1758
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,1516,2361,1720,2445
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,386,1898,680,1982
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,2549,2769,3193,2852
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,779,1958,1070,2045
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,746,1670,855,1757
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,1592,2648,1858,2732
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,386,2125,775,2217
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,2493,2249,2740,2327
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,376,2823,660,2905
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,initials,2531,3954,2738,4152
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,1739,2470,1995,2563
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,1173,2537,1425,2624
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,redaction,1823,2416,2079,2525
gsa_LAR16590-SLA-04-_Z-02.png,3456,4400,initials,2890,3967,3095,4157
gsa_LAL62167-Lease_Z-04.png,3424,4390,initials,1373,3795,1588,3983
gsa_LAL62167-Lease_Z-04.png,3424,4390,initials,1866,3830,2114,3987
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,initials,2276,3816,2536,3996
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,initials,2668,3806,2885,3994
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,redaction,167,3402,448,3478
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,redaction,175,3467,286,3533
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,redaction,663,3525,945,3603
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,redaction,1194,3353,1288,3417
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,redaction,1952,3643,2061,3706
gsa_LAL61200-SLA-3-_Z-02.png,3448,4410,redaction,2628,3630,2920,3714
gsa_LAZ01910-SLA-19-_Z-01.png,3400,4400,redaction,2424,1840,2613,1922
gsa_LAZ01910-SLA-19-_Z-01.png,3400,4400,redaction,795,1786,1113,1864
gsa_LAZ01910-SLA-19-_Z-01.png,3400,4400,redaction,2430,2065,2593,2131
gsa_LAZ01910-SLA-19-_Z-01.png,3400,4400,signature,436,3587,1478,3850
gsa_LAZ01910-SLA-19-_Z-01.png,3400,4400,signature,462,3030,1477,3279
gsa_LAZ01910-SLA-19-_Z-01.png,3400,4400,signature,436,3326,1162,3554
